restock_id,store_id,sku_id,restock_date,quantity_received,lag_days
RESTOCK_003060,STORE_08,SKU_060,2025-12-09,9,2
RESTOCK_002479,STORE_03,SKU_155,2025-12-09,12,6
RESTOCK_002830,STORE_14,SKU_095,2025-12-09,26,3
RESTOCK_006784,STORE_18,SKU_119,2025-12-09,10,3
RESTOCK_006765,STORE_01,SKU_044,2025-12-09,12,4
RESTOCK_005065,STORE_18,SKU_079,2025-12-09,15,2
RESTOCK_006614,STORE_14,SKU_120,2025-12-09,13,2
RESTOCK_003027,STORE_15,SKU_131,2025-12-09,11,1
RESTOCK_003900,STORE_15,SKU_243,2025-12-09,16,4
RESTOCK_003149,STORE_08,SKU_137,2025-12-09,17,3
RESTOCK_002823,STORE_01,SKU_068,2025-12-09,13,3
RESTOCK_000517,STORE_12,SKU_229,2025-12-09,34,2
RESTOCK_006613,STORE_03,SKU_228,2025-12-09,11,6
RESTOCK_005224,STORE_07,SKU_113,2025-12-09,10,6
RESTOCK_001163,STORE_18,SKU_038,2025-12-09,14,2
RESTOCK_002860,STORE_14,SKU_164,2025-12-09,11,1
RESTOCK_005131,STORE_07,SKU_012,2025-12-09,9,3
RESTOCK_002225,STORE_16,SKU_175,2025-12-09,26,2
RESTOCK_002641,STORE_03,SKU_155,2025-12-09,17,3
RESTOCK_001069,STORE_03,SKU_043,2025-12-09,14,3
RESTOCK_005667,STORE_02,SKU_191,2025-12-09,21,2
RESTOCK_003050,STORE_09,SKU_146,2025-12-10,13,1
RESTOCK_000366,STORE_02,SKU_243,2025-12-10,15,3
RESTOCK_001437,STORE_08,SKU_196,2025-12-10,13,4
RESTOCK_006960,STORE_09,SKU_245,2025-12-10,13,3
RESTOCK_000358,STORE_02,SKU_182,2025-12-10,16,3
RESTOCK_002336,STORE_07,SKU_109,2025-12-10,10,3
RESTOCK_002585,STORE_18,SKU_235,2025-12-10,18,1
RESTOCK_000070,STORE_01,SKU_177,2025-12-10,15,4
RESTOCK_005007,STORE_02,SKU_009,2025-12-10,16,1
RESTOCK_001516,STORE_06,SKU_027,2025-12-10,9,1
RESTOCK_001156,STORE_01,SKU_132,2025-12-10,21,3
RESTOCK_005729,STORE_02,SKU_205,2025-12-10,15,1
RESTOCK_000142,STORE_01,SKU_232,2025-12-10,15,2
RESTOCK_003660,STORE_06,SKU_059,2025-12-10,9,4
RESTOCK_005362,STORE_09,SKU_246,2025-12-10,16,3
RESTOCK_002246,STORE_16,SKU_100,2025-12-10,30,1
RESTOCK_003929,STORE_14,SKU_106,2025-12-10,12,2
RESTOCK_004185,STORE_11,SKU_216,2025-12-10,10,5
RESTOCK_002003,STORE_12,SKU_024,2025-12-10,20,2
RESTOCK_003558,STORE_06,SKU_057,2025-12-10,10,2
RESTOCK_005638,STORE_18,SKU_143,2025-12-11,9,4
RESTOCK_001503,STORE_14,SKU_175,2025-12-11,12,2
RESTOCK_004500,STORE_03,SKU_187,2025-12-11,17,3
RESTOCK_002352,STORE_04,SKU_237,2025-12-11,17,4
RESTOCK_000129,STORE_12,SKU_152,2025-12-11,33,1
RESTOCK_004650,STORE_09,SKU_010,2025-12-11,18,2
RESTOCK_000403,STORE_09,SKU_225,2025-12-11,12,2
RESTOCK_001931,STORE_07,SKU_001,2025-12-11,14,6
RESTOCK_004060,STORE_08,SKU_142,2025-12-11,18,4
RESTOCK_004796,STORE_12,SKU_164,2025-12-11,25,2
RESTOCK_006435,STORE_05,SKU_018,2025-12-11,16,2
RESTOCK_004047,STORE_01,SKU_144,2025-12-11,11,3
RESTOCK_001863,STORE_11,SKU_155,2025-12-11,11,6
RESTOCK_005267,STORE_11,SKU_050,2025-12-11,16,5
RESTOCK_000935,STORE_01,SKU_196,2025-12-11,11,3
RESTOCK_003462,STORE_15,SKU_136,2025-12-11,14,2
RESTOCK_006702,STORE_16,SKU_044,2025-12-11,32,1
RESTOCK_001171,STORE_17,SKU_169,2025-12-11,21,2
RESTOCK_001173,STORE_12,SKU_029,2025-12-11,24,2
RESTOCK_004499,STORE_12,SKU_045,2025-12-11,32,2
RESTOCK_004130,STORE_05,SKU_231,2025-12-11,21,2
RESTOCK_006907,STORE_15,SKU_179,2025-12-11,17,1
RESTOCK_006860,STORE_13,SKU_132,2025-12-11,15,1
RESTOCK_005455,STORE_11,SKU_058,2025-12-11,10,4
RESTOCK_006449,STORE_04,SKU_168,2025-12-11,26,2
RESTOCK_005626,STORE_08,SKU_238,2025-12-11,17,4
RESTOCK_002663,STORE_15,SKU_120,2025-12-11,16,2
RESTOCK_005202,STORE_02,SKU_166,2025-12-12,27,1
RESTOCK_002136,STORE_03,SKU_086,2025-12-12,16,6
RESTOCK_004049,STORE_03,SKU_080,2025-12-12,13,6
RESTOCK_003465,STORE_14,SKU_217,2025-12-12,14,2
RESTOCK_000716,STORE_08,SKU_034,2025-12-12,25,2
RESTOCK_000451,STORE_12,SKU_149,2025-12-12,27,2
RESTOCK_002347,STORE_08,SKU_188,2025-12-12,29,4
RESTOCK_000680,STORE_17,SKU_159,2025-12-12,17,2
RESTOCK_004850,STORE_09,SKU_192,2025-12-12,13,2
RESTOCK_000693,STORE_15,SKU_057,2025-12-12,13,2
RESTOCK_000484,STORE_09,SKU_061,2025-12-12,14,2
RESTOCK_004406,STORE_05,SKU_208,2025-12-12,38,2
RESTOCK_003318,STORE_01,SKU_032,2025-12-12,13,1
RESTOCK_001399,STORE_12,SKU_076,2025-12-12,24,2
RESTOCK_002774,STORE_07,SKU_054,2025-12-12,8,5
RESTOCK_002646,STORE_11,SKU_016,2025-12-12,11,4
RESTOCK_002557,STORE_09,SKU_182,2025-12-12,18,2
RESTOCK_005745,STORE_10,SKU_003,2025-12-12,15,4
RESTOCK_006012,STORE_06,SKU_066,2025-12-12,11,4
RESTOCK_003239,STORE_03,SKU_169,2025-12-12,7,5
RESTOCK_006263,STORE_02,SKU_177,2025-12-13,20,2
RESTOCK_001647,STORE_01,SKU_234,2025-12-13,15,4
RESTOCK_003910,STORE_14,SKU_202,2025-12-13,9,3
RESTOCK_003911,STORE_08,SKU_020,2025-12-13,13,1
RESTOCK_005533,STORE_11,SKU_193,2025-12-13,9,3
RESTOCK_004270,STORE_05,SKU_097,2025-12-13,21,2
RESTOCK_006764,STORE_07,SKU_122,2025-12-13,14,4
RESTOCK_004741,STORE_11,SKU_165,2025-12-13,7,4
RESTOCK_003603,STORE_15,SKU_098,2025-12-13,12,2
RESTOCK_006598,STORE_11,SKU_044,2025-12-13,14,3
RESTOCK_000385,STORE_14,SKU_110,2025-12-13,22,2
RESTOCK_001325,STORE_02,SKU_046,2025-12-13,20,3
RESTOCK_001389,STORE_06,SKU_071,2025-12-13,16,4
RESTOCK_006767,STORE_05,SKU_196,2025-12-13,21,1
RESTOCK_003582,STORE_12,SKU_153,2025-12-13,33,2
RESTOCK_002175,STORE_04,SKU_023,2025-12-13,13,3
RESTOCK_004964,STORE_13,SKU_076,2025-12-13,17,1
RESTOCK_004751,STORE_16,SKU_225,2025-12-13,16,1
RESTOCK_002297,STORE_14,SKU_144,2025-12-13,16,3
RESTOCK_003012,STORE_09,SKU_121,2025-12-13,12,1
RESTOCK_001343,STORE_05,SKU_066,2025-12-13,23,1
RESTOCK_006451,STORE_07,SKU_112,2025-12-13,6,3
RESTOCK_002378,STORE_11,SKU_122,2025-12-13,10,3
RESTOCK_005620,STORE_10,SKU_072,2025-12-13,10,4
RESTOCK_004024,STORE_05,SKU_053,2025-12-13,31,2
RESTOCK_004482,STORE_01,SKU_063,2025-12-13,9,4
RESTOCK_005325,STORE_07,SKU_094,2025-12-13,12,3
RESTOCK_005320,STORE_13,SKU_155,2025-12-13,15,3
RESTOCK_005402,STORE_09,SKU_096,2025-12-13,26,2
RESTOCK_003400,STORE_06,SKU_115,2025-12-13,18,3
RESTOCK_002986,STORE_14,SKU_101,2025-12-13,18,3
RESTOCK_004961,STORE_13,SKU_053,2025-12-13,12,4
RESTOCK_001512,STORE_14,SKU_083,2025-12-14,16,4
RESTOCK_003640,STORE_09,SKU_089,2025-12-14,12,2
RESTOCK_005146,STORE_03,SKU_241,2025-12-14,12,3
RESTOCK_006543,STORE_10,SKU_211,2025-12-14,10,2
RESTOCK_002654,STORE_04,SKU_209,2025-12-14,27,1
RESTOCK_006488,STORE_04,SKU_045,2025-12-14,12,2
RESTOCK_001327,STORE_17,SKU_230,2025-12-14,13,3
RESTOCK_002761,STORE_04,SKU_161,2025-12-14,12,1
RESTOCK_003384,STORE_09,SKU_134,2025-12-14,12,4
RESTOCK_002532,STORE_08,SKU_201,2025-12-14,10,1
RESTOCK_001585,STORE_08,SKU_054,2025-12-14,11,1
RESTOCK_002308,STORE_12,SKU_161,2025-12-14,37,2
RESTOCK_004004,STORE_10,SKU_218,2025-12-14,21,3
RESTOCK_000942,STORE_02,SKU_104,2025-12-14,21,1
RESTOCK_002505,STORE_09,SKU_226,2025-12-14,28,1
RESTOCK_003605,STORE_01,SKU_204,2025-12-14,15,2
RESTOCK_000091,STORE_01,SKU_077,2025-12-14,19,3
RESTOCK_006168,STORE_06,SKU_044,2025-12-14,17,4
RESTOCK_000609,STORE_05,SKU_074,2025-12-14,23,2
RESTOCK_003177,STORE_18,SKU_038,2025-12-14,10,1
RESTOCK_000828,STORE_02,SKU_126,2025-12-14,26,3
RESTOCK_004166,STORE_08,SKU_123,2025-12-14,10,1
RESTOCK_004257,STORE_16,SKU_044,2025-12-14,33,2
RESTOCK_006151,STORE_10,SKU_084,2025-12-14,11,2
RESTOCK_002923,STORE_05,SKU_025,2025-12-14,19,1
RESTOCK_005471,STORE_07,SKU_054,2025-12-14,7,6
RESTOCK_006257,STORE_10,SKU_239,2025-12-14,20,4
RESTOCK_004399,STORE_12,SKU_030,2025-12-14,22,1
RESTOCK_005554,STORE_12,SKU_156,2025-12-15,34,1
RESTOCK_006193,STORE_18,SKU_033,2025-12-15,14,2
RESTOCK_003648,STORE_02,SKU_032,2025-12-15,10,2
RESTOCK_003982,STORE_06,SKU_149,2025-12-15,12,3
RESTOCK_005338,STORE_06,SKU_042,2025-12-15,28,2
RESTOCK_005324,STORE_16,SKU_097,2025-12-15,36,2
RESTOCK_006325,STORE_01,SKU_002,2025-12-15,15,4
RESTOCK_006306,STORE_04,SKU_209,2025-12-15,27,4
RESTOCK_003066,STORE_17,SKU_234,2025-12-15,14,1
RESTOCK_003067,STORE_15,SKU_112,2025-12-15,12,3
RESTOCK_000139,STORE_08,SKU_155,2025-12-15,23,1
RESTOCK_003609,STORE_15,SKU_190,2025-12-15,17,1
RESTOCK_006121,STORE_05,SKU_226,2025-12-15,30,1
RESTOCK_005990,STORE_12,SKU_186,2025-12-15,15,1
RESTOCK_003786,STORE_11,SKU_193,2025-12-15,13,5
RESTOCK_005661,STORE_16,SKU_077,2025-12-15,27,2
RESTOCK_006008,STORE_07,SKU_060,2025-12-15,5,3
RESTOCK_002631,STORE_11,SKU_197,2025-12-15,9,5
RESTOCK_005265,STORE_17,SKU_172,2025-12-15,12,3
RESTOCK_003483,STORE_13,SKU_016,2025-12-15,17,4
RESTOCK_006389,STORE_10,SKU_008,2025-12-15,18,3
RESTOCK_002755,STORE_06,SKU_090,2025-12-15,15,2
RESTOCK_006002,STORE_15,SKU_211,2025-12-15,14,3
RESTOCK_000727,STORE_02,SKU_068,2025-12-15,14,1
RESTOCK_001995,STORE_02,SKU_170,2025-12-15,23,1
RESTOCK_000034,STORE_02,SKU_052,2025-12-15,17,4
RESTOCK_000672,STORE_13,SKU_233,2025-12-15,9,4
RESTOCK_001735,STORE_17,SKU_017,2025-12-15,18,2
RESTOCK_001571,STORE_18,SKU_221,2025-12-15,15,2
RESTOCK_006592,STORE_05,SKU_216,2025-12-15,29,2
RESTOCK_006885,STORE_08,SKU_165,2025-12-15,21,3
RESTOCK_002142,STORE_06,SKU_242,2025-12-15,18,1
RESTOCK_005253,STORE_02,SKU_201,2025-12-16,13,3
RESTOCK_003565,STORE_17,SKU_014,2025-12-16,12,3
RESTOCK_002034,STORE_15,SKU_032,2025-12-16,10,4
RESTOCK_000448,STORE_12,SKU_077,2025-12-16,27,2
RESTOCK_006337,STORE_03,SKU_176,2025-12-16,10,4
RESTOCK_001733,STORE_08,SKU_234,2025-12-16,9,4
RESTOCK_001452,STORE_12,SKU_190,2025-12-16,27,2
RESTOCK_000411,STORE_07,SKU_191,2025-12-16,16,6
RESTOCK_003097,STORE_11,SKU_235,2025-12-16,12,4
RESTOCK_002165,STORE_17,SKU_123,2025-12-16,13,2
RESTOCK_003593,STORE_09,SKU_191,2025-12-16,21,4
RESTOCK_002411,STORE_09,SKU_179,2025-12-16,17,4
RESTOCK_004444,STORE_15,SKU_043,2025-12-16,15,2
RESTOCK_003707,STORE_05,SKU_117,2025-12-16,24,2
RESTOCK_005087,STORE_17,SKU_116,2025-12-16,19,2
RESTOCK_005641,STORE_12,SKU_136,2025-12-16,22,1
RESTOCK_004528,STORE_12,SKU_074,2025-12-16,39,1
RESTOCK_005866,STORE_01,SKU_161,2025-12-16,15,3
RESTOCK_003991,STORE_06,SKU_245,2025-12-16,15,1
RESTOCK_004006,STORE_17,SKU_048,2025-12-16,14,1
RESTOCK_000659,STORE_15,SKU_052,2025-12-16,16,1
RESTOCK_002010,STORE_01,SKU_065,2025-12-16,10,3
RESTOCK_001077,STORE_05,SKU_098,2025-12-16,18,2
RESTOCK_002470,STORE_08,SKU_228,2025-12-16,13,2
RESTOCK_000839,STORE_08,SKU_246,2025-12-16,15,4
RESTOCK_006997,STORE_18,SKU_018,2025-12-16,11,3
RESTOCK_000933,STORE_06,SKU_085,2025-12-16,13,3
RESTOCK_004334,STORE_16,SKU_081,2025-12-16,28,2
RESTOCK_001781,STORE_13,SKU_078,2025-12-16,16,4
RESTOCK_000808,STORE_14,SKU_084,2025-12-16,24,3
RESTOCK_004799,STORE_18,SKU_067,2025-12-16,13,1
RESTOCK_006239,STORE_04,SKU_010,2025-12-16,21,2
RESTOCK_001511,STORE_15,SKU_143,2025-12-16,14,2
RESTOCK_000201,STORE_16,SKU_240,2025-12-16,26,1
RESTOCK_004430,STORE_18,SKU_196,2025-12-16,14,4
RESTOCK_001649,STORE_17,SKU_057,2025-12-16,13,2
RESTOCK_003389,STORE_03,SKU_021,2025-12-16,7,5
RESTOCK_006189,STORE_02,SKU_031,2025-12-16,20,2
RESTOCK_003549,STORE_14,SKU_142,2025-12-16,12,3
RESTOCK_000096,STORE_08,SKU_087,2025-12-16,10,3
RESTOCK_001378,STORE_16,SKU_010,2025-12-16,18,2
RESTOCK_004119,STORE_16,SKU_048,2025-12-17,25,2
RESTOCK_001944,STORE_07,SKU_041,2025-12-17,9,3
RESTOCK_006221,STORE_06,SKU_247,2025-12-17,16,2
RESTOCK_001628,STORE_02,SKU_161,2025-12-17,14,1
RESTOCK_000106,STORE_14,SKU_058,2025-12-17,12,2
RESTOCK_006227,STORE_01,SKU_208,2025-12-17,27,3
RESTOCK_001877,STORE_06,SKU_001,2025-12-17,24,1
RESTOCK_005848,STORE_05,SKU_062,2025-12-17,19,1
RESTOCK_002961,STORE_04,SKU_234,2025-12-17,9,4
RESTOCK_006281,STORE_01,SKU_038,2025-12-17,18,1
RESTOCK_003167,STORE_03,SKU_088,2025-12-17,9,5
RESTOCK_003093,STORE_06,SKU_135,2025-12-17,14,2
RESTOCK_005634,STORE_05,SKU_020,2025-12-17,21,2
RESTOCK_006790,STORE_08,SKU_008,2025-12-17,17,2
RESTOCK_005513,STORE_04,SKU_112,2025-12-17,11,1
RESTOCK_006993,STORE_10,SKU_040,2025-12-17,18,2
RESTOCK_004613,STORE_11,SKU_108,2025-12-17,17,4
RESTOCK_001728,STORE_09,SKU_238,2025-12-17,18,3
RESTOCK_006314,STORE_02,SKU_103,2025-12-17,13,1
RESTOCK_000477,STORE_10,SKU_019,2025-12-17,26,1
RESTOCK_001448,STORE_10,SKU_109,2025-12-17,16,2
RESTOCK_003449,STORE_15,SKU_249,2025-12-17,10,3
RESTOCK_005658,STORE_02,SKU_013,2025-12-17,18,1
RESTOCK_001793,STORE_09,SKU_250,2025-12-17,11,2
RESTOCK_003370,STORE_15,SKU_130,2025-12-17,17,2
RESTOCK_006664,STORE_05,SKU_161,2025-12-17,22,1
RESTOCK_000843,STORE_12,SKU_192,2025-12-18,30,2
RESTOCK_006850,STORE_17,SKU_249,2025-12-18,12,4
RESTOCK_006703,STORE_09,SKU_014,2025-12-18,21,4
RESTOCK_004066,STORE_11,SKU_052,2025-12-18,13,4
RESTOCK_001078,STORE_12,SKU_154,2025-12-18,19,2
RESTOCK_001797,STORE_17,SKU_249,2025-12-18,10,1
RESTOCK_004165,STORE_03,SKU_198,2025-12-18,9,6
RESTOCK_001010,STORE_11,SKU_059,2025-12-18,6,5
RESTOCK_001024,STORE_08,SKU_132,2025-12-18,16,4
RESTOCK_005415,STORE_16,SKU_220,2025-12-18,29,1
RESTOCK_004851,STORE_17,SKU_247,2025-12-18,20,4
RESTOCK_001244,STORE_18,SKU_048,2025-12-18,17,2
RESTOCK_003289,STORE_09,SKU_211,2025-12-18,13,2
RESTOCK_001527,STORE_15,SKU_117,2025-12-18,25,2
RESTOCK_004456,STORE_13,SKU_246,2025-12-18,15,2
RESTOCK_006602,STORE_15,SKU_214,2025-12-18,10,4
RESTOCK_002006,STORE_08,SKU_118,2025-12-18,13,2
RESTOCK_002623,STORE_03,SKU_091,2025-12-19,10,6
RESTOCK_006770,STORE_02,SKU_211,2025-12-19,12,3
RESTOCK_004791,STORE_18,SKU_115,2025-12-19,16,3
RESTOCK_000957,STORE_03,SKU_015,2025-12-19,17,5
RESTOCK_001689,STORE_11,SKU_126,2025-12-19,9,5
RESTOCK_002339,STORE_13,SKU_225,2025-12-19,11,1
RESTOCK_000648,STORE_09,SKU_186,2025-12-19,9,1
RESTOCK_004714,STORE_17,SKU_214,2025-12-19,10,1
RESTOCK_005637,STORE_18,SKU_218,2025-12-19,12,2
RESTOCK_005323,STORE_14,SKU_006,2025-12-19,20,3
RESTOCK_006160,STORE_04,SKU_191,2025-12-19,18,2
RESTOCK_000085,STORE_09,SKU_118,2025-12-19,14,1
RESTOCK_005142,STORE_04,SKU_016,2025-12-19,19,4
RESTOCK_004525,STORE_12,SKU_105,2025-12-19,31,2
RESTOCK_000782,STORE_08,SKU_094,2025-12-19,14,4
RESTOCK_002030,STORE_08,SKU_219,2025-12-19,16,4
RESTOCK_002144,STORE_04,SKU_031,2025-12-19,19,4
RESTOCK_003857,STORE_06,SKU_176,2025-12-19,19,3
RESTOCK_000424,STORE_12,SKU_097,2025-12-19,25,1
RESTOCK_002781,STORE_17,SKU_053,2025-12-19,12,2
RESTOCK_003774,STORE_16,SKU_239,2025-12-19,26,2
RESTOCK_001885,STORE_02,SKU_062,2025-12-19,12,1
RESTOCK_003736,STORE_01,SKU_216,2025-12-19,21,2
RESTOCK_003904,STORE_08,SKU_061,2025-12-19,9,1
RESTOCK_001105,STORE_07,SKU_158,2025-12-20,8,3
RESTOCK_002567,STORE_08,SKU_211,2025-12-20,13,2
RESTOCK_003377,STORE_17,SKU_163,2025-12-20,22,1
RESTOCK_005366,STORE_11,SKU_140,2025-12-20,9,3
RESTOCK_005879,STORE_14,SKU_161,2025-12-20,23,3
RESTOCK_003072,STORE_18,SKU_235,2025-12-20,19,3
RESTOCK_002366,STORE_05,SKU_125,2025-12-20,18,2
RESTOCK_004467,STORE_02,SKU_082,2025-12-20,17,2
RESTOCK_004492,STORE_11,SKU_211,2025-12-20,12,6
RESTOCK_006431,STORE_08,SKU_041,2025-12-20,11,4
RESTOCK_003839,STORE_17,SKU_161,2025-12-20,20,2
RESTOCK_000464,STORE_06,SKU_198,2025-12-20,10,4
RESTOCK_005370,STORE_14,SKU_158,2025-12-20,15,1
RESTOCK_000532,STORE_03,SKU_205,2025-12-20,13,4
RESTOCK_000038,STORE_08,SKU_009,2025-12-20,16,4
RESTOCK_006418,STORE_18,SKU_106,2025-12-20,12,3
RESTOCK_006004,STORE_17,SKU_038,2025-12-20,14,4
RESTOCK_005967,STORE_04,SKU_131,2025-12-20,14,3
RESTOCK_001248,STORE_08,SKU_077,2025-12-20,23,1
RESTOCK_001129,STORE_17,SKU_156,2025-12-20,22,1
RESTOCK_004660,STORE_02,SKU_074,2025-12-20,17,2
RESTOCK_000082,STORE_05,SKU_104,2025-12-20,32,2
RESTOCK_006746,STORE_03,SKU_217,2025-12-20,12,5
RESTOCK_006286,STORE_14,SKU_065,2025-12-20,11,3
RESTOCK_004079,STORE_17,SKU_152,2025-12-20,22,4
RESTOCK_000816,STORE_08,SKU_137,2025-12-20,14,2
RESTOCK_003158,STORE_10,SKU_083,2025-12-20,14,2
RESTOCK_002810,STORE_07,SKU_194,2025-12-20,13,6
RESTOCK_002647,STORE_16,SKU_041,2025-12-20,38,2
RESTOCK_002488,STORE_01,SKU_099,2025-12-21,22,1
RESTOCK_005593,STORE_14,SKU_173,2025-12-21,10,4
RESTOCK_004523,STORE_02,SKU_143,2025-12-21,22,1
RESTOCK_005965,STORE_02,SKU_137,2025-12-21,12,2
RESTOCK_000955,STORE_08,SKU_021,2025-12-21,14,2
RESTOCK_004311,STORE_06,SKU_135,2025-12-21,19,3
RESTOCK_004757,STORE_11,SKU_121,2025-12-21,10,3
RESTOCK_002903,STORE_11,SKU_065,2025-12-21,8,6
RESTOCK_002870,STORE_04,SKU_061,2025-12-21,13,4
RESTOCK_002528,STORE_01,SKU_149,2025-12-21,14,4
RESTOCK_003375,STORE_08,SKU_141,2025-12-21,12,1
RESTOCK_006894,STORE_18,SKU_228,2025-12-21,19,2
RESTOCK_001623,STORE_09,SKU_152,2025-12-21,13,4
RESTOCK_004635,STORE_04,SKU_243,2025-12-21,19,1
RESTOCK_004705,STORE_13,SKU_227,2025-12-21,13,3
RESTOCK_000159,STORE_02,SKU_085,2025-12-21,14,2
RESTOCK_006916,STORE_06,SKU_056,2025-12-21,11,1
RESTOCK_003472,STORE_18,SKU_004,2025-12-21,15,2
RESTOCK_002147,STORE_07,SKU_080,2025-12-21,11,5
RESTOCK_004122,STORE_13,SKU_181,2025-12-21,15,2
RESTOCK_002167,STORE_18,SKU_134,2025-12-21,13,4
RESTOCK_005261,STORE_06,SKU_124,2025-12-21,17,2
RESTOCK_000713,STORE_11,SKU_133,2025-12-21,10,4
RESTOCK_005780,STORE_10,SKU_014,2025-12-21,14,2
RESTOCK_000192,STORE_18,SKU_033,2025-12-21,19,3
RESTOCK_000525,STORE_17,SKU_086,2025-12-21,12,1
RESTOCK_001318,STORE_01,SKU_045,2025-12-21,14,1
RESTOCK_000527,STORE_01,SKU_004,2025-12-21,20,4
RESTOCK_000580,STORE_02,SKU_152,2025-12-21,11,3
RESTOCK_001394,STORE_09,SKU_015,2025-12-21,17,4
RESTOCK_004220,STORE_13,SKU_127,2025-12-21,10,3
RESTOCK_006751,STORE_17,SKU_064,2025-12-21,19,4
RESTOCK_003827,STORE_09,SKU_131,2025-12-21,11,4
RESTOCK_005790,STORE_06,SKU_157,2025-12-21,13,1
RESTOCK_006043,STORE_03,SKU_247,2025-12-21,10,6
RESTOCK_000790,STORE_14,SKU_056,2025-12-22,12,3
RESTOCK_005845,STORE_09,SKU_038,2025-12-22,18,2
RESTOCK_004037,STORE_16,SKU_041,2025-12-22,31,1
RESTOCK_001710,STORE_07,SKU_198,2025-12-22,6,4
RESTOCK_003122,STORE_02,SKU_227,2025-12-22,18,1
RESTOCK_006919,STORE_18,SKU_028,2025-12-22,22,3
RESTOCK_003323,STORE_16,SKU_191,2025-12-22,30,1
RESTOCK_005156,STORE_18,SKU_140,2025-12-22,13,3
RESTOCK_004479,STORE_18,SKU_223,2025-12-22,13,3
RESTOCK_000570,STORE_01,SKU_091,2025-12-22,14,2
RESTOCK_002217,STORE_12,SKU_051,2025-12-22,20,2
RESTOCK_005784,STORE_16,SKU_060,2025-12-22,19,1
RESTOCK_002045,STORE_04,SKU_135,2025-12-22,18,4
RESTOCK_002740,STORE_17,SKU_157,2025-12-22,17,3
RESTOCK_000738,STORE_12,SKU_014,2025-12-22,25,2
RESTOCK_006859,STORE_12,SKU_152,2025-12-22,39,1
RESTOCK_002463,STORE_11,SKU_084,2025-12-22,12,4
RESTOCK_005479,STORE_14,SKU_188,2025-12-22,12,2
RESTOCK_001933,STORE_16,SKU_239,2025-12-22,23,1
RESTOCK_005090,STORE_07,SKU_105,2025-12-22,18,6
RESTOCK_003258,STORE_08,SKU_207,2025-12-22,13,3
RESTOCK_001142,STORE_13,SKU_112,2025-12-22,9,3
RESTOCK_001160,STORE_14,SKU_175,2025-12-22,11,3
RESTOCK_004209,STORE_16,SKU_142,2025-12-22,26,1
RESTOCK_005666,STORE_12,SKU_228,2025-12-22,28,1
RESTOCK_005330,STORE_05,SKU_051,2025-12-22,28,2
RESTOCK_003203,STORE_10,SKU_051,2025-12-22,24,4
RESTOCK_002812,STORE_01,SKU_038,2025-12-22,14,2
RESTOCK_001275,STORE_04,SKU_033,2025-12-22,23,4
RESTOCK_004099,STORE_04,SKU_077,2025-12-22,22,1
RESTOCK_005608,STORE_17,SKU_206,2025-12-22,21,1
RESTOCK_003334,STORE_12,SKU_149,2025-12-23,28,2
RESTOCK_003584,STORE_01,SKU_018,2025-12-23,14,3
RESTOCK_006206,STORE_06,SKU_009,2025-12-23,15,2
RESTOCK_001650,STORE_03,SKU_109,2025-12-23,10,5
RESTOCK_003100,STORE_17,SKU_040,2025-12-23,19,3
RESTOCK_005487,STORE_14,SKU_070,2025-12-23,20,3
RESTOCK_000638,STORE_06,SKU_176,2025-12-23,21,1
RESTOCK_001330,STORE_09,SKU_249,2025-12-23,15,2
RESTOCK_005986,STORE_04,SKU_001,2025-12-23,18,3
RESTOCK_003533,STORE_18,SKU_154,2025-12-23,9,4
RESTOCK_005409,STORE_02,SKU_039,2025-12-23,17,3
RESTOCK_002791,STORE_14,SKU_165,2025-12-23,11,3
RESTOCK_003892,STORE_02,SKU_216,2025-12-23,18,1
RESTOCK_001205,STORE_18,SKU_009,2025-12-23,18,1
RESTOCK_003118,STORE_18,SKU_218,2025-12-23,13,3
RESTOCK_003250,STORE_05,SKU_055,2025-12-23,21,2
RESTOCK_003278,STORE_09,SKU_167,2025-12-23,26,4
RESTOCK_001039,STORE_11,SKU_022,2025-12-23,10,4
RESTOCK_005884,STORE_06,SKU_027,2025-12-23,12,1
RESTOCK_005453,STORE_17,SKU_193,2025-12-23,20,4
RESTOCK_000804,STORE_17,SKU_110,2025-12-23,27,3
RESTOCK_003135,STORE_01,SKU_112,2025-12-23,16,4
RESTOCK_004586,STORE_12,SKU_143,2025-12-23,22,1
RESTOCK_005475,STORE_07,SKU_111,2025-12-23,12,3
RESTOCK_002873,STORE_14,SKU_089,2025-12-23,15,2
RESTOCK_005618,STORE_16,SKU_123,2025-12-24,27,2
RESTOCK_003057,STORE_11,SKU_233,2025-12-24,10,3
RESTOCK_006568,STORE_02,SKU_097,2025-12-24,11,4
RESTOCK_006864,STORE_17,SKU_196,2025-12-24,13,2
RESTOCK_000927,STORE_14,SKU_245,2025-12-24,24,3
RESTOCK_001764,STORE_13,SKU_131,2025-12-24,13,1
RESTOCK_003790,STORE_06,SKU_234,2025-12-24,14,1
RESTOCK_006258,STORE_07,SKU_069,2025-12-24,16,3
RESTOCK_004581,STORE_15,SKU_128,2025-12-24,14,4
RESTOCK_005490,STORE_12,SKU_099,2025-12-24,23,1
RESTOCK_001566,STORE_01,SKU_095,2025-12-24,15,4
RESTOCK_000976,STORE_15,SKU_065,2025-12-24,9,4
RESTOCK_000336,STORE_07,SKU_187,2025-12-24,11,4
RESTOCK_001450,STORE_11,SKU_203,2025-12-24,14,5
RESTOCK_003340,STORE_03,SKU_194,2025-12-24,12,3
